LURN_SAK,Incident Date,Incident Reported Date,Category,Stat Code,Stat Code Desc,Address,Street,City,Zip,Incident ID,Reporting District,Sequential (per Station),Gang Related,Unit ID,Unit Name,Longitude,Latitude,Part Category,OBJECTID,x,y
20159995,2/21/2023 2:47:00 PM,2/21/2023 12:00:00 AM,VEHICLE / BOATING LAWS,255,VEHICLE AND BOATING LAWS: Misdemeanor,"GRAGMONT ST AND LARK ELLEN, AZUSA, CA 91702",GRAGMONT ST AND LARK ELLEN,AZUSA,91702,923-00830-0866,866,830,NO,CA0190008,SAN DIMAS,-117.9160124,34.1041004,2,9000,-13126350.45,4042788.746
20138214,12/13/2022 11:15:00 PM,1/26/2023 12:00:00 AM,MISDEMEANORS MISCELLANEOUS,399,"MISDEMEANORS, MISCELLANEOUS: All Other Misdemeanors","1500 S TAMARIND AVE, COMPTON, CA 90220",1500 S TAMARIND AVE,COMPTON,90220,923-01218-2841,2841,1218,NO,CA0190042,COMPTON,-118.2210785,33.88200156,2,9001,-13160310.25,4012968.702
20149825,2/8/2023 10:43:00 PM,2/8/2023 12:00:00 AM,DRUNK / ALCOHOL / DRUGS,201,DRUNK: Alcohol,"7800 SANTA MONICA BLVD, WEST HOLLYWOOD, CA 90069",7800 SANTA MONICA BLVD,WEST HOLLYWOOD,90069,923-00751-0974,974,751,NO,CA0190009,WEST HOLLYWOOD,-118.360006,34.09035014,2,9002,-13175775.59,4040940.303
20142542,2/1/2023 12:01:00 AM,2/1/2023 12:00:00 AM,VEHICLE / BOATING LAWS,255,VEHICLE AND BOATING LAWS: Misdemeanor,"COLE PL AND SUNSET BLVD, LOS ANGELES, CA",COLE PL AND SUNSET BLVD,LOS ANGELES,,923-00579-0973,973,579,NO,CA0190009,WEST HOLLYWOOD,-118.3302914,34.09700416,2,9003,-13172467.79,4041834.763
20150807,2/9/2023 10:55:00 PM,2/9/2023 12:00:00 AM,DRUNK / ALCOHOL / DRUGS,201,DRUNK: Alcohol,"LARRABEE ST AND SANTA MONICA BLVD, WEST HOLLYWOOD, CA",LARRABEE ST AND SANTA MONICA BLVD,WEST HOLLYWOOD,,923-00776-0977,977,776,NO,CA0190009,WEST HOLLYWOOD,-118.38311,34.08494475,2,9004,-13178347.53,4040213.741
20151763,2/11/2023 12:05:00 AM,2/11/2023 12:00:00 AM,NARCOTICS,183,Under The Influence Of Narcotic 11550 HS. Does Not Incl 647(f)PC,"7900 SANTA MONICA BLVD, WEST HOLLYWOOD, CA 90046",7900 SANTA MONICA BLVD,WEST HOLLYWOOD,90046,923-00801-0975,975,801,NO,CA0190009,WEST HOLLYWOOD,-118.3620097,34.09080797,2,9005,-13175998.65,4041001.846
20147447,2/6/2023 2:50:00 PM,2/6/2023 12:00:00 AM,NARCOTICS,183,Under The Influence Of Narcotic 11550 HS. Does Not Incl 647(f)PC,"1000 EDINBURGH AVE, WEST HOLLYWOOD, CA",1000 EDINBURGH AVE,WEST HOLLYWOOD,,923-00698-0975,975,698,NO,CA0190009,WEST HOLLYWOOD,-118.3638005,34.08900936,2,9006,-13176198,4040760.08
20152370,2/11/2023 9:49:00 PM,2/11/2023 12:00:00 AM,VEHICLE / BOATING LAWS,255,VEHICLE AND BOATING LAWS: Misdemeanor,"SANTA MONICA BLVD AND PALM AVE, WEST HOLLYWOOD, CA",SANTA MONICA BLVD AND PALM AVE,WEST HOLLYWOOD,,923-00828-0977,977,828,NO,CA0190009,WEST HOLLYWOOD,-118.3821742,34.08616791,2,9007,-13178243.35,4040378.148
20150799,2/9/2023 10:31:00 PM,2/9/2023 12:00:00 AM,VEHICLE / BOATING LAWS,255,VEHICLE AND BOATING LAWS: Misdemeanor,"7500 FOUNTAIN AVE, WEST HOLLYWOOD, CA",7500 FOUNTAIN AVE,WEST HOLLYWOOD,,923-00775-0973,973,775,NO,CA0190009,WEST HOLLYWOOD,-118.3540079,34.09440649,2,9008,-13175107.89,4041485.567
20149869,2/8/2023 11:42:00 PM,2/8/2023 12:00:00 AM,VEHICLE / BOATING LAWS,255,VEHICLE AND BOATING LAWS: Misdemeanor,"SUNSET BLVD AND SWEETZER AVE, WEST HOLLYWOOD, CA",SUNSET BLVD AND SWEETZER AVE,WEST HOLLYWOOD,,923-00754-0973,973,754,NO,CA0190009,WEST HOLLYWOOD,-118.3703176,34.09599289,2,9009,-13176923.48,4041698.82
20140743,1/29/2023 11:26:00 PM,1/30/2023 12:00:00 AM,DRUNK / ALCOHOL / DRUGS,201,DRUNK: Alcohol,"8900 SANTA MONICA BLVD, WEST HOLLYWOOD, CA 90069",8900 SANTA MONICA BLVD,WEST HOLLYWOOD,90069,923-00533-0977,977,533,NO,CA0190009,WEST HOLLYWOOD,-118.3854664,34.08300106,2,9010,-13178609.84,4039952.493
20156097,2/6/2023 3:00:00 AM,2/16/2023 12:00:00 AM,LARCENY THEFT,85,GRAND THEFT: Auto Parts And Accessories,"6000 LAKE NADINE PL, AGOURA HILLS, CA",6000 LAKE NADINE PL,AGOURA HILLS,,923-00793-2226,2226,793,NO,CA0190022,MALIBU/LOST HILLS,-118.7890807,34.16300375,1,9011,-13223539.98,4050710.505
20143301,2/1/2023 5:31:00 PM,2/1/2023 12:00:00 AM,VEHICLE / BOATING LAWS,255,VEHICLE AND BOATING LAWS: Misdemeanor,"FOUNTAIN AVE AND LA BREA AVE, WEST HOLLYWOOD, CA",FOUNTAIN AVE AND LA BREA AVE,WEST HOLLYWOOD,,923-00595-0973,973,595,NO,CA0190009,WEST HOLLYWOOD,-118.3440798,34.09400229,2,9012,-13174002.7,4041431.232
20142549,2/1/2023 12:30:00 AM,2/1/2023 12:00:00 AM,VEHICLE / BOATING LAWS,255,VEHICLE AND BOATING LAWS: Misdemeanor,"1200 POINSETTIA PL, WEST HOLLYWOOD, CA 90046",1200 POINSETTIA PL,WEST HOLLYWOOD,90046,923-00580-0973,973,580,NO,CA0190009,WEST HOLLYWOOD,-118.3472613,34.09300638,2,9013,-13174356.87,4041297.358
20141599,1/31/2023 12:47:00 AM,1/31/2023 12:00:00 AM,NARCOTICS,185,Misdemeanor Possessn of a Controlled Substance (excluding Marijuana),"1200 LA BREA AVE, WEST HOLLYWOOD, CA 90046",1200 LA BREA AVE,WEST HOLLYWOOD,90046,923-00556-0973,973,556,NO,CA0190009,WEST HOLLYWOOD,-118.3440602,34.09300489,2,9014,-13174000.52,4041297.157
20136861,1/25/2023 7:30:00 AM,1/25/2023 12:00:00 AM,DRUNK / ALCOHOL / DRUGS,201,DRUNK: Alcohol,"8900 SANTA MONICA BLVD, WEST HOLLYWOOD, CA 90069",8900 SANTA MONICA BLVD,WEST HOLLYWOOD,90069,923-00449-0972,972,449,NO,CA0190009,WEST HOLLYWOOD,-118.3838712,34.08299285,2,9015,-13178432.26,4039951.39
20138376,1/26/2023 5:15:00 PM,1/26/2023 12:00:00 AM,NARCOTICS,183,Under The Influence Of Narcotic 11550 HS. Does Not Incl 647(f)PC,"ORLANDO AVE AND SANTA MONICA BLVD, WEST HOLLYWOOD, CA",ORLANDO AVE AND SANTA MONICA BLVD,WEST HOLLYWOOD,,923-00469-0975,975,469,NO,CA0190009,WEST HOLLYWOOD,-118.373185,34.09000461,2,9016,-13177242.68,4040893.858
20139105,1/27/2023 4:30:00 AM,1/27/2023 12:00:00 AM,VEHICLE / BOATING LAWS,255,VEHICLE AND BOATING LAWS: Misdemeanor,"ROBERTSON BLVD AND SANTA MONICA BLVD, WEST HOLLYWOOD, CA 90069",ROBERTSON BLVD AND SANTA MONICA BLVD,WEST HOLLYWOOD,90069,923-00488-0977,977,488,NO,CA0190009,WEST HOLLYWOOD,-118.3851295,34.08412821,2,9017,-13178572.34,4040103.991
20136716,1/25/2023 12:39:00 AM,1/25/2023 12:00:00 AM,VEHICLE / BOATING LAWS,255,VEHICLE AND BOATING LAWS: Misdemeanor,"GARDNER ST AND LEXINGTON AVE, WEST HOLLYWOOD, CA 90069",GARDNER ST AND LEXINGTON AVE,WEST HOLLYWOOD,90069,923-00446-0973,973,446,NO,CA0190009,WEST HOLLYWOOD,-118.3518223,34.09200742,2,9018,-13174864.59,4041163.076
20130249,1/17/2023 11:30:00 AM,1/17/2023 12:00:00 AM,DRUNK / ALCOHOL / DRUGS,201,DRUNK: Alcohol,"7100 SANTA MONICA BLVD, WEST HOLLYWOOD, CA",7100 SANTA MONICA BLVD,WEST HOLLYWOOD,,923-00288-0973,973,288,NO,CA0190009,WEST HOLLYWOOD,-118.3440532,34.09000516,2,9019,-13173999.74,4040893.932
20153956,2/14/2023 6:30:00 AM,2/14/2023 12:00:00 AM,MISDEMEANORS MISCELLANEOUS,391,"MISDEMEANORS, MISCELLANEOUS: Trespassing","VALLEY BLVD AND GILMAN RD, EL MONTE, CA",VALLEY BLVD AND GILMAN RD,EL MONTE,,923-00155-6112,6112,155,NO,CA01900V6,METROLINK BUREAU,-118.0109689,34.05798323,2,9020,-13136920.97,4036590.418
20134798,1/22/2023 6:16:00 PM,1/22/2023 12:00:00 AM,VEHICLE / BOATING LAWS,255,VEHICLE AND BOATING LAWS: Misdemeanor,"ROBERTSON BLVD AND SANTA MONICA BLVD, WEST HOLLYWOOD, CA",ROBERTSON BLVD AND SANTA MONICA BLVD,WEST HOLLYWOOD,,923-00400-0977,977,400,NO,CA0190009,WEST HOLLYWOOD,-118.3851295,34.08412821,2,9021,-13178572.34,4040103.991
20147696,2/6/2023 3:40:00 PM,2/6/2023 12:00:00 AM,LARCENY THEFT,85,GRAND THEFT: Auto Parts And Accessories,"14300 GARFIELD AVE, PARAMOUNT, CA 90723",14300 GARFIELD AVE,PARAMOUNT,90723,923-02539-1364,1364,2539,NO,CA0190013,LAKEWOOD,-118.1660216,33.90267143,1,9022,-13154181.36,4015740.652
20180101,3/17/2023 8:30:00 PM,3/17/2023 12:00:00 AM,NON-AGGRAVATED ASSAULTS,146,"ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","45800 TRAFALGAR CT, LANCASTER, CA",45800 TRAFALGAR CT,LANCASTER,,023-04480-1121,1121,4480,NO,CA0190024,LANCASTER,-118.1586623,34.71599554,2,9023,-13153362.12,4125352.738
20145474,2/3/2023 8:30:00 PM,2/3/2023 12:00:00 AM,AGGRAVATED ASSAULT,53,"ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON","LANCASTER BLVD AND BEECH AVE, LANCASTER, CA",LANCASTER BLVD AND BEECH AVE,LANCASTER,,023-02031-1122,1122,2031,NO,CA0190024,LANCASTER,-118.1382366,34.69797908,1,9024,-13151088.34,4122913.077
20169394,3/4/2023 10:25:00 PM,3/4/2023 12:00:00 AM,NON-AGGRAVATED ASSAULTS,146,"ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","3700 E AVENUE I, LANCASTER, CA 93535",3700 E AVENUE I,LANCASTER,93535,023-03726-1136,1136,3726,NO,CA0190024,LANCASTER,-118.0620103,34.70595221,2,9025,-13142602.87,4123992.677
20133121,11/26/2022 12:00:00 PM,1/20/2023 12:00:00 AM,AGGRAVATED ASSAULT,50,"ASSAULT, AGGRAVATED: DOMESTIC VIOLENCE","43100 30TH ST W, LANCASTER, CA",43100 30TH ST W,LANCASTER,,023-01161-1127,1127,1161,NO,CA0190024,LANCASTER,-118.1821032,34.66600455,1,9026,-13155971.54,4118584.622
20148961,2/7/2023 7:45:00 PM,2/8/2023 12:00:00 AM,NON-AGGRAVATED ASSAULTS,146,"ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","45100 25TH ST E, LANCASTER, CA",45100 25TH ST E,LANCASTER,,023-02292-1126,1126,2292,NO,CA0190024,LANCASTER,-118.0859306,34.70200469,2,9027,-13145265.66,4123458.15
20144694,2/3/2023 3:30:00 AM,2/3/2023 12:00:00 AM,LARCENY THEFT,340,VEHICLE BURGLARY: Auto/Passenger Van Burglary,"5100 SLAUSON AVE, LOS ANGELES, CA 90056",5100 SLAUSON AVE,LOS ANGELES,90056,923-00245-2767,2767,245,NO,CA0190065,MARINA DEL REY,-118.3680116,33.98702587,1,9028,-13176666.78,4027060.051
20306532,8/11/2023 3:30:00 PM,8/12/2023 12:00:00 AM,LARCENY THEFT,389,"THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","SANTA MONICA BLVD AND SAN VICENTE BLVD, WEST HOLLYWOOD, CA 90046",SANTA MONICA BLVD AND SAN VICENTE BLVD,WEST HOLLYWOOD,90046,923-04569-0977,977,4569,NO,CA0190009,WEST HOLLYWOOD,-118.3840867,34.08496937,1,9029,-13178456.25,4040217.051
20315028,8/23/2023 5:39:00 AM,8/23/2023 12:00:00 AM,BURGLARY,71,"BURGLARY, OTHER STRUCTURE: Night, Entry By Force","10300 ALONDRA BLVD, BELLFLOWER, CA 90706",10300 ALONDRA BLVD,BELLFLOWER,90706,923-15418-1333,1333,15418,NO,CA0190013,LAKEWOOD,-118.114103,33.88886475,1,9030,-13148401.8,4013889.022
20309789,8/16/2023 5:19:00 PM,8/16/2023 12:00:00 AM,WEAPON LAWS,152,WEAPON LAWS: Misdemeanor,"LAUREL AVE AND ROMAINE AVE, WEST HOLLYWOOD, CA",LAUREL AVE AND ROMAINE AVE,WEST HOLLYWOOD,,923-04653-0975,975,4653,NO,CA0190009,WEST HOLLYWOOD,-118.3637904,34.08800603,2,9031,-13176196.88,4040625.216
20159290,2/20/2023 5:30:00 PM,2/20/2023 12:00:00 AM,LARCENY THEFT,89,"GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","21000 GOLDEN SPRINGS DR, DIAMOND BAR, CA",21000 GOLDEN SPRINGS DR,DIAMOND BAR,,923-01363-2928,2928,1363,NO,CA0190020,WALNUT,-117.8452491,33.99950987,1,9032,-13118473.12,4028736.214
20281911,7/16/2023 1:30:00 AM,7/17/2023 12:00:00 AM,NON-AGGRAVATED ASSAULTS,146,"ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","400 E AVENUE J-9, LANCASTER, CA",400 E AVENUE J-9,LANCASTER,,023-80089-1127,1127,80089,NO,CA0190024,LANCASTER,-118.1220104,34.68180022,2,9033,-13149282.05,4120722.704
20139590,1/27/2023 4:35:30 AM,1/28/2023 12:00:00 AM,LARCENY THEFT,84,GRAND THEFT: From Unlocked Auto,"10700 KLINGERMAN ST, SOUTH EL MONTE, CA",10700 KLINGERMAN ST,SOUTH EL MONTE,,923-01075-0560,560,1075,NO,CA0190005,TEMPLE,-118.0400101,34.05600493,1,9034,-13140153.82,4036324.601
20140391,1/28/2023 12:00:00 PM,1/29/2023 12:00:00 AM,LARCENY THEFT,389,"THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","3500 ROSEMEAD BLVD, ROSEMEAD, CA 91770",3500 ROSEMEAD BLVD,ROSEMEAD,91770,923-01110-0536,536,1110,NO,CA0190005,TEMPLE,-118.0722138,34.07280669,1,9035,-13143738.72,4038582.38
20148954,2/8/2023 5:30:00 AM,2/8/2023 12:00:00 AM,BURGLARY,71,"BURGLARY, OTHER STRUCTURE: Night, Entry By Force","9500 LAS TUNAS DR, TEMPLE CITY, CA 91780",9500 LAS TUNAS DR,TEMPLE CITY,91780,923-01534-0523,523,1534,NO,CA0190005,TEMPLE,-118.0607809,34.10603707,1,9036,-13142466.01,4043049.116
20227253,5/13/2023 7:00:00 PM,5/13/2023 12:00:00 AM,FEDERAL OFFENSES WITH MONEY,315,FEDERAL OFFENSES WITH MONEY: Counterfeiting U.S. Money,"10500 FIRESTONE BLVD, NORWALK, CA 90650",10500 FIRESTONE BLVD,NORWALK,90650,923-05668-0451,451,5668,NO,CA0190004,NORWALK,-118.1072331,33.92675921,2,9037,-13147637.04,4018971.812
20146732,2/3/2023 7:30:00 AM,2/5/2023 12:00:00 AM,LARCENY THEFT,389,"THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","14100 MARQUESAS WAY, MARINA DEL REY, CA 90292",14100 MARQUESAS WAY,MARINA DEL REY,90292,923-00265-2760,2760,265,NO,CA0190065,MARINA DEL REY,-118.4570183,33.97640827,1,9038,-13186574.96,4025634.673
20146701,9/21/2022 10:15:00 PM,2/5/2023 12:00:00 AM,FRAUD AND NSF CHECKS,117,IDENTITY THEFT (GOODS/SERVICES/CREDIT),"5400 MARJAN AVE, LOS ANGELES, CA 90056",5400 MARJAN AVE,LOS ANGELES,90056,923-00263-2764,2764,263,NO,CA0190065,MARINA DEL REY,-118.3776876,33.99209659,2,9039,-13177743.9,4027740.841
20309927,8/16/2023 6:07:30 PM,8/16/2023 12:00:00 AM,LARCENY THEFT,340,VEHICLE BURGLARY: Auto/Passenger Van Burglary,"600 ROBERTSON BLVD, WEST HOLLYWOOD, CA 90069",600 ROBERTSON BLVD,WEST HOLLYWOOD,90069,923-04658-0972,972,4658,NO,CA0190009,WEST HOLLYWOOD,-118.3850651,34.08100139,1,9040,-13178565.16,4039683.726
20285736,7/20/2023 1:00:00 PM,7/20/2023 12:00:00 AM,FELONIES MISCELLANEOUS,339,"FELONIES, MISCELLANEOUS: All Other Felonies","2300 E AVENUE J-8, LANCASTER, CA",2300 E AVENUE J-8,LANCASTER,,923-11706-1137,1137,11706,NO,CA0190024,LANCASTER,-118.088014,34.68015438,2,9041,-13145497.59,4120499.906
20136291,1/24/2023 7:00:00 AM,1/24/2023 12:00:00 AM,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"CORTLAND ST AND VIRGINIA AVE, LYNWOOD, CA 90262",CORTLAND ST AND VIRGINIA AVE,LYNWOOD,90262,923-01207-2115,2115,1207,NO,CA01900V3,CENTURY,-118.1871647,33.91805026,1,9042,-13156534.99,4017803.479
20145759,2/3/2023 3:15:00 AM,2/4/2023 12:00:00 AM,VANDALISM,263,VANDALISM FELONY,"5700 DEANE AVE, LOS ANGELES, CA 90043",5700 DEANE AVE,LOS ANGELES,90043,923-00257-2768,2768,257,NO,CA0190065,MARINA DEL REY,-118.3370132,33.98898161,2,9043,-13173216.05,4027322.622
20293954,7/29/2023 9:00:00 AM,7/29/2023 12:00:00 AM,LARCENY THEFT,340,VEHICLE BURGLARY: Auto/Passenger Van Burglary,"10400 LA MIRADA BLVD, WHITTIER, CA",10400 LA MIRADA BLVD,WHITTIER,,923-08790-0493,493,8790,NO,CA0190004,NORWALK,-118.0121229,33.93899193,1,9044,-13137049.43,4020613.071
20146039,2/4/2023 4:07:00 PM,2/4/2023 12:00:00 AM,VEHICLE / BOATING LAWS,255,VEHICLE AND BOATING LAWS: Misdemeanor,"SLAUSON AVE AND LA CIENEGA, LOS ANGELES, CA",SLAUSON AVE AND LA CIENEGA,LOS ANGELES,,923-00258-2766,2766,258,NO,CA0190065,MARINA DEL REY,-118.3700099,33.98707061,2,9045,-13176889.23,4027066.058
20146274,2/4/2023 11:22:18 PM,2/4/2023 12:00:00 AM,VEHICLE / BOATING LAWS,255,VEHICLE AND BOATING LAWS: Misdemeanor,"4700 SLAUSON AVE, LOS ANGELES, CA",4700 SLAUSON AVE,LOS ANGELES,,923-00261-2767,2767,261,NO,CA0190065,MARINA DEL REY,-118.3584576,33.98793977,2,9046,-13175603.23,4027182.747
20261508,6/23/2023 12:14:00 PM,6/23/2023 12:00:00 AM,LARCENY THEFT,383,"THEFT, PETTY: Shoplifting (From Dept Store, Mkt, Etc)","2100 E PALMDALE BLVD, PALMDALE, CA",2100 E PALMDALE BLVD,PALMDALE,,923-07995-2608,2608,7995,NO,CA01900W9,PALMDALE,-118.0910133,34.58010307,1,9047,-13145831.47,4106964.23
20330178,9/7/2023 10:53:00 AM,9/7/2023 12:00:00 AM,OFFENSES AGAINST FAMILY,175,OFFENSES AGAINST FAMILY: Domestic Violence (Other than Phys Assault),"13700 CORNUTA AVE, BELLFLOWER, CA 90706",13700 CORNUTA AVE,BELLFLOWER,90706,023-16420-1331,1331,16420,NO,CA0190013,LAKEWOOD,-118.1176912,33.90600585,2,9048,-13148801.24,4016187.88
20334206,9/12/2023 1:45:00 PM,9/12/2023 12:00:00 AM,LARCENY THEFT,389,"THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","16100 LAKEWOOD BLVD, BELLFLOWER, CA 90706",16100 LAKEWOOD BLVD,BELLFLOWER,90706,923-16721-1334,1334,16721,NO,CA0190013,LAKEWOOD,-118.1405071,33.88800904,1,9049,-13151341.09,4013774.271
20325837,9/1/2023 9:15:00 PM,9/1/2023 12:00:00 AM,NON-AGGRAVATED ASSAULTS,146,"ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","9400 FLOWER ST, BELLFLOWER, CA 90706",9400 FLOWER ST,BELLFLOWER,90706,023-16088-1334,1334,16088,NO,CA0190013,LAKEWOOD,-118.1320124,33.88207438,2,9050,-13150395.47,4012978.466
20329354,9/6/2023 2:36:00 PM,9/6/2023 12:00:00 AM,FELONIES MISCELLANEOUS,339,"FELONIES, MISCELLANEOUS: All Other Felonies","9600 VAN RUITEN ST, BELLFLOWER, CA 90706",9600 VAN RUITEN ST,BELLFLOWER,90706,923-16362-1331,1331,16362,NO,CA0190013,LAKEWOOD,-118.1270843,33.90286913,2,9051,-13149846.87,4015767.169
20182446,3/21/2023 2:45:47 AM,3/21/2023 12:00:00 AM,ARSON,273,ARSON: Industrial/Manufacturing,"12100 CARSON ST, HAWAIIAN GARDENS, CA",12100 CARSON ST,HAWAIIAN GARDENS,,023-05439-1351,1351,5439,NO,CA0190013,LAKEWOOD,-118.0730199,33.83037731,1,9052,-13143828.45,4006048.52
20151677,2/4/2023 12:30:00 AM,2/10/2023 12:00:00 AM,LARCENY THEFT,81,GRAND THEFT: Pick Pocket,"8900 SANTA MONICA BLVD, WEST HOLLYWOOD, CA 90069",8900 SANTA MONICA BLVD,WEST HOLLYWOOD,90069,923-00798-0977,977,798,NO,CA0190009,WEST HOLLYWOOD,-118.3851295,34.08412821,1,9053,-13178572.34,4040103.991
20159050,2/20/2023 1:48:00 PM,2/20/2023 12:00:00 AM,GRAND THEFT AUTO,91,GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van,"600 W PALM CIR, COMPTON, CA",600 W PALM CIR,COMPTON,,923-02480-2835,2835,2480,NO,CA0190042,COMPTON,-118.2350406,33.89290035,1,9054,-13161864.51,4014430.21
20164456,2/27/2023 3:47:00 AM,2/27/2023 12:00:00 AM,LARCENY THEFT,384,"THEFT, PETTY: From Auto (Except Parts/Accessories)","3200 JACKSON AVE, ROSEMEAD, CA 91770",3200 JACKSON AVE,ROSEMEAD,91770,923-02319-0532,532,2319,NO,CA0190005,TEMPLE,-118.1037661,34.0670051,1,9055,-13147251.1,4037802.726
20233353,5/21/2023 2:38:00 AM,5/21/2023 12:00:00 AM,VANDALISM,264,VANDALISM: Graffiti/Tagging,"20200 E COVINA BLVD, COVINA, CA 91723",20200 E COVINA BLVD,COVINA,91723,923-02169-0897,897,2169,NO,CA0190008,SAN DIMAS,-117.8567238,34.09900312,2,9056,-13119750.48,4042103.485
20147945,2/7/2023 4:00:00 AM,2/7/2023 12:00:00 AM,NON-AGGRAVATED ASSAULTS,146,"ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","11500 THIENES AVE, SOUTH EL MONTE, CA 91733",11500 THIENES AVE,SOUTH EL MONTE,91733,023-01483-0562,562,1483,NO,CA0190005,TEMPLE,-118.0287601,34.03860286,2,9057,-13138901.47,4033986.626
20291402,7/26/2023 12:30:00 PM,7/26/2023 12:00:00 AM,AGGRAVATED ASSAULT,50,"ASSAULT, AGGRAVATED: DOMESTIC VIOLENCE","200 E ALBERTONI ST, GARDENA, CA",200 E ALBERTONI ST,GARDENA,,023-06983-1610,1610,6983,NO,CA0190016,CARSON,-118.2770291,33.87119096,1,9058,-13166538.65,4011519.205
20298123,8/2/2023 9:50:00 PM,8/2/2023 12:00:00 AM,NARCOTICS,181,Felony Transport. &/or Sale of Controlled Substance(excpt Marijuana),"1100 HACIENDA BLVD, HACIENDA HEIGHTS, CA 91745",1100 HACIENDA BLVD,HACIENDA HEIGHTS,91745,923-07762-1478,1478,7762,NO,CA0190014,INDUSTRY,-117.9620479,34.00892269,2,9059,-13131475.1,4030000.188
20372016,10/27/2023 9:55:00 PM,10/27/2023 12:00:00 AM,VEHICLE / BOATING LAWS,255,VEHICLE AND BOATING LAWS: Misdemeanor,"GARVEY AVE AND ROSEMEAD BLVD, ROSEMEAD, CA 91770",GARVEY AVE AND ROSEMEAD BLVD,ROSEMEAD,91770,923-11141-0533,533,11141,NO,CA0190005,TEMPLE,-118.0731267,34.06200455,2,9060,-13143840.34,4037130.764
20301769,8/7/2023 12:47:00 PM,8/7/2023 12:00:00 AM,NARCOTICS,185,Misdemeanor Possessn of a Controlled Substance (excluding Marijuana),"VALLEY BLVD AND AZUSA WAY, LA PUENTE, CA",VALLEY BLVD AND AZUSA WAY,LA PUENTE,,923-07912-1435,1435,7912,NO,CA0190014,INDUSTRY,-117.9250121,34.00900493,2,9061,-13127352.29,4030011.233
20303044,8/8/2023 9:26:00 PM,8/8/2023 12:00:00 AM,NARCOTICS,185,Misdemeanor Possessn of a Controlled Substance (excluding Marijuana),"1200 HACIENDA BLVD, LA PUENTE, CA",1200 HACIENDA BLVD,LA PUENTE,,923-07976-1432,1432,7976,NO,CA0190014,INDUSTRY,-117.9493282,34.04301669,2,9062,-13130059.16,4034579.581
20341866,9/21/2023 1:30:00 PM,9/21/2023 12:00:00 AM,ROBBERY,41,"ROBBERY, STRONG-ARM: Highway, Etc.","ROSECRANS AVE AND PIONEER BLVD, NORWALK, CA",ROSECRANS AVE AND PIONEER BLVD,NORWALK,,023-11150-0453,453,11150,NO,CA0190004,NORWALK,-118.0820159,33.90213538,1,9063,-13144829.88,4015668.756
20314943,8/23/2023 1:30:00 AM,8/23/2023 12:00:00 AM,NARCOTICS,185,Misdemeanor Possessn of a Controlled Substance (excluding Marijuana),"15200 AMAR RD, LA PUENTE, CA 91744",15200 AMAR RD,LA PUENTE,91744,923-08498-1432,1432,8498,NO,CA0190014,INDUSTRY,-117.950999,34.03717079,2,9064,-13130245.15,4033794.248
20246553,6/5/2023 7:53:34 PM,6/5/2023 12:00:00 AM,LARCENY THEFT,89,"GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","22400 S GRACE AVE, CARSON, CA 90745",22400 S GRACE AVE,CARSON,90745,923-05293-1624,1624,5293,NO,CA0190016,CARSON,-118.2680172,33.82200486,1,9065,-13165535.46,4004926.595
20239156,5/27/2023 11:00:00 PM,5/28/2023 12:00:00 AM,DRUNK DRIVING VEHICLE / BOAT,242,DRUNK DRIVING - VEHICLE/BOAT: Alc/Drugs,"3300 WALNUT GROVE AVE, ROSEMEAD, CA",3300 WALNUT GROVE AVE,ROSEMEAD,,923-05612-0534,534,5612,NO,CA0190005,TEMPLE,-118.0805247,34.0680155,2,9066,-13144663.88,4037938.506
20133303,1/2/2023 4:00:00 PM,1/20/2023 12:00:00 AM,FELONIES MISCELLANEOUS,330,"FELONIES, MISCELLANEOUS: Embezzlement, Felony","17600 S MAIN ST, CARSON, CA",17600 S MAIN ST,CARSON,,923-00649-1610,1610,649,NO,CA0190016,CARSON,-118.2754525,33.86999682,2,9067,-13166363.15,4011359.104
20253227,6/13/2023 6:58:00 PM,6/13/2023 12:00:00 AM,NARCOTICS,185,Misdemeanor Possessn of a Controlled Substance (excluding Marijuana),"ROSECRANS AVE AND VALLEY VIEW AVE, LA MIRADA, CA 90638",ROSECRANS AVE AND VALLEY VIEW AVE,LA MIRADA,90638,923-06999-0461,461,6999,NO,CA0190004,NORWALK,-118.0291311,33.9020055,2,9068,-13138942.77,4015651.337
